age,sex,geo\time	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 
Y15-24,M,DEA34	: 	8.5 	5.6 	5.2 	11.7 	12.5 	12.0 	9.4 	7.6 	: 	: 	: 
Y15-24,M,DEA35	: 	7.1 	6.0 	6.1 	12.5 	15.6 	11.1 	9.3 	7.2 	: 	: 	: 
Y15-24,M,DEA36	: 	17.2 	16.3 	13.8 	22.7 	20.8 	19.4 	16.7 	15.2 	: 	: 	: 
Y15-24,M,DEA37	: 	7.7 	6.0 	6.0 	11.4 	13.4 	11.5 	10.7 	9.3 	: 	: 	: 
Y15-24,M,DEA38	: 	9.7 	6.6 	6.8 	13.7 	14.9 	12.8 	10.5 	9.0 	: 	: 	: 
Y15-24,M,DEA4	12.8 	13.3 	12.6 	12.9 	14.7 	15.4 	18.5 	13.8 	11.9 	5.9 	6.1 	8.1 
Y15-24,M,DEA41	: 	20.2 	19.3 	18.2 	20.8 	20.8 	25.8 	17.8 	15.1 	: 	: 	: 
Y15-24,M,DEA42	: 	9.8 	8.9 	9.9 	11.1 	12.6 	18.6 	13.4 	10.2 	: 	: 	: 
Y15-24,M,DEA43	: 	12.4 	11.9 	12.2 	13.6 	13.9 	14.6 	11.9 	9.9 	: 	: 	: 
Y15-24,M,DEA44	: 	11.5 	11.9 	11.0 	12.3 	12.3 	17.2 	11.7 	11.8 	: 	: 	: 
Y15-24,M,DEA45	: 	15.4 	14.6 	13.9 	14.9 	15.7 	18.5 	15.6 	13.8 	: 	: 	: 
Y15-24,M,DEA46	: 	11.3 	10.5 	12.3 	15.8 	17.5 	16.6 	13.4 	11.4 	: 	: 	: 
Y15-24,M,DEA47	: 	12.6 	11.8 	13.0 	14.0 	13.5 	17.1 	11.3 	11.0 	: 	: 	: 
Y15-24,M,DEA5	13.3 	16.4 	13.9 	15.0 	16.7 	20.1 	15.4 	10.7 	9.6 	11.1 	10.2 	10.9 
Y15-24,M,DEA51	: 	17.1 	16.4 	17.8 	19.3 	21.9 	16.0 	10.5 	9.7 	: 	: 	: 
Y15-24,M,DEA52	: 	22.3 	22.5 	24.8 	24.1 	28.0 	21.4 	14.0 	12.9 	: 	: 	: 
Y15-24,M,DEA53	: 	19.6 	17.9 	19.3 	19.7 	18.9 	14.7 	12.3 	10.5 	: 	: 	: 
Y15-24,M,DEA54	: 	16.6 	16.9 	16.5 	16.7 	19.1 	19.4 	15.7 	12.1 	: 	: 	: 
Y15-24,M,DEA55	: 	20.4 	20.9 	20.7 	25.1 	26.7 	18.4 	13.5 	13.5 	: 	: 	: 
Y15-24,M,DEA56	: 	14.6 	13.0 	14.3 	15.7 	19.4 	13.8 	10.1 	8.6 	: 	: 	: 
Y15-24,M,DEA57	: 	12.1 	8.8 	9.8 	13.8 	19.1 	12.7 	8.4 	7.2 	: 	: 	: 
Y15-24,M,DEA58	: 	17.0 	9.1 	9.5 	11.8 	16.1 	12.8 	9.1 	8.8 	: 	: 	: 
Y15-24,M,DEA59	: 	12.4 	7.3 	7.8 	10.1 	13.2 	10.0 	6.8 	5.4 	: 	: 	: 
Y15-24,M,DEA5A	: 	12.3 	8.6 	10.5 	13.4 	17.6 	11.6 	7.6 	6.7 	: 	: 	: 
Y15-24,M,DEA5B	: 	13.6 	9.8 	10.6 	13.5 	16.7 	12.3 	8.2 	8.9 	: 	: 	: 
Y15-24,M,DEA5C	: 	17.5 	17.3 	18.6 	18.3 	21.7 	19.6 	12.8 	11.2 	: 	: 	: 
Y15-24,M,DEB	10.7 	12.3 	9.9 	11.0 	14.4 	13.8 	13.9 	7.8 	8.3 	7.0 	7.9 	7.7 
Y15-24,M,DEB1	7.7 	12.3 	8.4 	10.2 	14.1 	14.6 	14.5 	10.6 	9.4 	: 	: 	11.9 
Y15-24,M,DEB11	: 	16.5 	13.1 	17.1 	21.5 	20.3 	15.9 	11.5 	12.0 	: 	: 	: 
Y15-24,M,DEB12	: 	9.8 	7.8 	10.5 	13.4 	13.7 	14.1 	10.2 	8.9 	: 	: 	: 
Y15-24,M,DEB13	: 	12.3 	6.2 	8.7 	12.9 	13.5 	13.1 	9.3 	8.2 	: 	: 	: 
Y15-24,M,DEB14	: 	16.9 	11.2 	11.0 	15.8 	17.5 	16.2 	11.3 	10.7 	: 	: 	: 
Y15-24,M,DEB15	: 	14.5 	9.3 	10.6 	14.2 	16.4 	18.7 	13.8 	12.0 	: 	: 	: 
Y15-24,M,DEB16	: 	9.7 	6.6 	7.8 	9.9 	11.8 	12.1 	8.7 	7.3 	: 	: 	: 
Y15-24,M,DEB17	: 	11.7 	9.1 	10.6 	14.9 	14.0 	15.0 	10.0 	9.2 	: 	: 	: 
Y15-24,M,DEB18	: 	12.9 	9.3 	10.7 	14.8 	15.4 	15.5 	12.1 	10.2 	: 	: 	: 
Y15-24,M,DEB19	: 	11.4 	7.2 	8.6 	11.9 	12.7 	13.0 	9.5 	8.6 	: 	: 	: 
Y15-24,M,DEB1A	: 	8.1 	6.5 	9.1 	12.9 	14.1 	13.8 	10.5 	9.1 	: 	: 	: 
Y15-24,M,DEB1B	: 	11.9 	7.3 	9.5 	12.9 	13.2 	12.8 	10.0 	8.4 	: 	: 	: 
Y15-24,M,DEB2	9.2 	8.6 	9.8 	7.9 	6.9 	10.4 	15.7 	3.9 	5.5 	: 	: 	4.5 
Y15-24,M,DEB21	: 	12.3 	14.6 	11.3 	8.9 	13.6 	19.3 	5.6 	7.4 	: 	: 	: 
Y15-24,M,DEB22	: 	7.9 	9.2 	7.2 	6.5 	10.0 	17.5 	3.8 	5.6 	: 	: 	: 
Y15-24,M,DEB23	: 	7.3 	7.4 	7.2 	7.1 	9.8 	13.1 	3.3 	4.9 	: 	: 	: 
Y15-24,M,DEB24	: 	9.9 	12.6 	10.4 	7.9 	12.8 	16.0 	3.6 	5.0 	: 	: 	: 
Y15-24,M,DEB25	: 	7.0 	7.7 	5.7 	5.2 	7.8 	13.5 	3.6 	5.0 	: 	: 	: 
Y15-24,M,DEB3	13.9 	13.6 	11.3 	12.6 	16.9 	14.2 	13.0 	6.8 	8.1 	: 	: 	5.0 
Y15-24,M,DEB31	: 	16.7 	12.4 	13.8 	18.9 	16.1 	15.6 	8.1 	10.2 	: 	: 	: 
Y15-24,M,DEB32	: 	22.2 	21.7 	19.2 	25.3 	16.7 	16.7 	9.2 	11.4 	: 	: 	: 
Y15-24,M,DEB33	: 	12.8 	10.7 	11.9 	15.2 	10.9 	10.2 	5.9 	8.2 	: 	: 	: 
Y15-24,M,DEB34	: 	19.1 	17.1 	18.7 	22.7 	20.4 	18.0 	9.3 	11.7 	: 	: 	: 
Y15-24,M,DEB35	: 	12.4 	10.0 	11.4 	17.3 	14.5 	12.7 	5.4 	6.3 	: 	: 	: 
Y15-24,M,DEB36	: 	12.3 	9.0 	12.2 	14.9 	12.5 	10.1 	6.6 	8.1 	: 	: 	: 
Y15-24,M,DEB37	: 	27.2 	24.2 	28.4 	25.5 	25.6 	21.8 	11.8 	14.8 	: 	: 	: 
Y15-24,M,DEB38	: 	14.1 	11.6 	13.8 	20.9 	16.4 	14.4 	7.3 	10.7 	: 	: 	: 
Y15-24,M,DEB39	: 	18.2 	13.3 	13.6 	18.8 	17.6 	17.3 	8.5 	9.2 	: 	: 	: 
Y15-24,M,DEB3A	: 	19.1 	16.1 	16.3 	22.9 	19.2 	14.4 	9.0 	10.1 	: 	: 	: 
Y15-24,M,DEB3B	: 	12.7 	10.6 	11.6 	16.9 	14.9 	12.2 	6.0 	6.4 	: 	: 	: 
Y15-24,M,DEB3C	: 	9.6 	6.9 	8.3 	12.8 	10.9 	10.8 	5.5 	6.6 	: 	: 	: 
Y15-24,M,DEB3D	: 	13.8 	10.3 	12.7 	16.3 	14.4 	14.5 	7.6 	9.2 	: 	: 	: 
Y15-24,M,DEB3E	: 	11.8 	7.9 	9.7 	12.8 	11.1 	10.9 	6.8 	7.0 	: 	: 	: 
Y15-24,M,DEB3F	: 	13.7 	12.6 	13.0 	16.6 	14.4 	12.3 	6.7 	8.0 	: 	: 	: 
Y15-24,M,DEB3G	: 	15.4 	12.9 	15.0 	19.1 	15.1 	14.9 	6.9 	9.5 	: 	: 	: 
Y15-24,M,DEB3H	: 	9.6 	7.2 	8.6 	11.7 	9.4 	9.2 	5.5 	6.5 	: 	: 	: 
Y15-24,M,DEB3I	: 	8.3 	7.1 	8.4 	12.5 	10.2 	9.5 	5.0 	6.2 	: 	: 	: 
Y15-24,M,DEB3J	: 	10.5 	9.8 	10.5 	15.1 	12.1 	10.7 	5.6 	6.2 	: 	: 	: 
Y15-24,M,DEB3K	: 	12.4 	10.0 	11.5 	15.5 	14.4 	12.5 	7.0 	8.0 	: 	: 	: 
Y15-24,M,DEC	12.2 	16.6 	15.2 	9.3 	16.9 	22.8 	17.0 	11.8 	14.7 	7.2 	11.0 	7.1 
Y15-24,M,DEC0	12.2 	16.6 	15.2 	9.3 	16.9 	22.8 	17.0 	11.8 	14.7 	7.2 	11.0 	7.1 
Y15-24,M,DEC01	: 	20.8 	22.3 	12.9 	22.5 	29.1 	19.4 	14.5 	18.4 	: 	: 	: 
Y15-24,M,DEC02	: 	13.2 	11.2 	6.9 	13.4 	18.1 	13.8 	9.5 	11.4 	: 	: 	: 
Y15-24,M,DEC03	: 	18.9 	16.5 	10.6 	17.6 	23.4 	19.3 	12.8 	17.3 	: 	: 	: 
Y15-24,M,DEC04	: 	13.6 	11.0 	6.5 	10.8 	19.0 	14.3 	10.1 	12.2 	: 	: 	: 
Y15-24,M,DEC05	: 	17.1 	12.6 	8.2 	17.7 	21.0 	17.2 	10.7 	13.0 	: 	: 	: 
Y15-24,M,DEC06	: 	9.3 	8.2 	6.6 	12.9 	17.9 	14.2 	9.2 	11.1 	: 	: 	: 
Y15-24,M,DED	13.2 	14.8 	16.5 	16.2 	18.3 	21.8 	19.6 	20.5 	18.4 	15.8 	14.8 	11.1 
Y15-24,M,DED1	12.5 	12.6 	12.1 	12.1 	14.5 	16.2 	17.9 	16.8 	12.7 	13.0 	12.7 	: 
Y15-24,M,DED11	: 	14.7 	16.0 	15.4 	16.5 	18.6 	18.9 	18.3 	13.7 	: 	: 	: 
Y15-24,M,DED12	: 	17.3 	15.6 	13.2 	13.7 	16.0 	19.2 	18.2 	14.8 	: 	: 	: 
Y15-24,M,DED13	: 	13.4 	11.7 	12.1 	15.2 	17.1 	20.1 	18.3 	12.7 	: 	: 	: 
Y15-24,M,DED14	: 	12.7 	12.8 	12.8 	15.4 	16.2 	18.2 	16.4 	12.6 	: 	: 	: 
Y15-24,M,DED15	: 	13.1 	12.7 	13.8 	15.4 	17.2 	18.6 	15.8 	13.5 	: 	: 	: 
Y15-24,M,DED16	: 	11.4 	11.2 	10.6 	13.9 	15.7 	17.5 	15.8 	12.5 	: 	: 	: 
Y15-24,M,DED17	: 	11.1 	10.2 	10.4 	11.2 	13.9 	16.6 	15.3 	11.5 	: 	: 	: 
Y15-24,M,DED18	: 	11.2 	11.5 	11.0 	16.3 	16.4 	15.9 	15.9 	11.9 	: 	: 	: 
Y15-24,M,DED19	: 	11.2 	10.4 	10.9 	13.0 	16.5 	17.0 	16.8 	11.7 	: 	: 	: 
Y15-24,M,DED1A	: 	10.7 	9.7 	10.9 	14.3 	15.2 	17.4 	16.3 	12.7 	: 	: 	: 
Y15-24,M,DED1B	: 	13.8 	13.3 	12.9 	16.0 	15.9 	18.2 	18.3 	12.4 	: 	: 	: 
Y15-24,M,DED1C	: 	11.3 	9.6 	9.9 	13.5 	15.3 	18.2 	16.2 	12.7 	: 	: 	: 
Y15-24,M,DED2	12.9 	16.6 	17.6 	16.5 	18.0 	21.6 	19.3 	19.6 	23.3 	19.4 	14.2 	: 
Y15-24,M,DED21	: 	17.8 	20.0 	18.0 	19.3 	22.6 	19.4 	19.9 	24.4 	: 	: 	: 
Y15-24,M,DED22	: 	24.1 	28.6 	26.7 	22.1 	27.3 	26.6 	27.6 	30.5 	: 	: 	: 
Y15-24,M,DED23	: 	20.6 	22.2 	20.5 	21.7 	25.1 	23.0 	25.0 	29.6 	: 	: 	: 
Y15-24,M,DED24	: 	15.8 	15.4 	16.9 	20.8 	24.9 	19.5 	19.6 	22.1 	: 	: 	: 
Y15-24,M,DED25	: 	15.6 	14.3 	14.0 	17.5 	24.3 	18.5 	16.7 	20.7 	: 	: 	: 
Y15-24,M,DED26	: 	15.1 	16.8 	17.1 	17.9 	21.6 	19.9 	20.9 	24.3 	: 	: 	: 
Y15-24,M,DED27	: 	15.6 	13.5 	13.0 	14.1 	19.2 	18.9 	17.9 	20.1 	: 	: 	: 
Y15-24,M,DED28	: 	17.6 	18.9 	17.5 	18.0 	18.0 	20.6 	22.5 	26.1 	: 	: 	: 
Y15-24,M,DED29	: 	18.2 	20.3 	17.7 	18.8 	21.6 	18.6 	19.0 	23.0 	: 	: 	: 
Y15-24,M,DED2A	: 	14.3 	14.9 	14.7 	16.1 	19.2 	18.4 	18.4 	22.0 	: 	: 	: 
Y15-24,M,DED2B	: 	12.6 	12.8 	12.3 	13.9 	16.9 	16.1 	16.7 	20.6 	: 	: 	: 
Y15-24,M,DED3	14.6 	14.8 	20.5 	21.2 	24.7 	29.6 	22.8 	27.8 	19.4 	14.0 	19.2 	: 
Y15-24,M,DED31	: 	16.0 	23.4 	24.0 	26.0 	31.1 	24.1 	32.2 	22.2 	: 	: 	: 
Y15-24,M,DED32	: 	14.3 	18.7 	21.4 	24.5 	28.0 	22.1 	27.4 	19.6 	: 	: 	: 
Y15-24,M,DED33	: 	14.4 	18.5 	18.2 	22.2 	30.8 	22.0 	20.3 	14.1 	: 	: 	: 
Y15-24,M,DED34	: 	14.2 	19.4 	20.3 	23.4 	27.6 	23.4 	27.1 	20.2 	: 	: 	: 
Y15-24,M,DED35	: 	12.8 	16.6 	16.8 	24.8 	32.4 	21.5 	24.3 	15.8 	: 	: 	: 
Y15-24,M,DED36	: 	13.7 	18.6 	18.3 	23.2 	23.8 	20.3 	22.2 	15.9 	: 	: 	: 
Y15-24,M,DEE	13.8 	17.1 	18.0 	20.0 	: 	24.9 	18.6 	16.9 	16.3 	15.0 	13.2 	13.0 
Y15-24,M,DEE0	13.8 	17.1 	18.0 	20.0 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DEE01	: 	19.9 	20.9 	20.4 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DEE02	: 	18.9 	19.9 	20.6 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DEE03	: 	19.6 	20.7 	22.9 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DEE04	: 	17.2 	19.4 	24.2 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DEE05	: 	15.9 	17.0 	18.7 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DEE06	: 	14.6 	14.9 	16.7 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DEE07	: 	14.8 	14.1 	16.7 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DEE08	: 	19.4 	21.2 	24.2 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DEE09	: 	14.4 	14.3 	14.7 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DEE0A	: 	19.1 	21.5 	24.0 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DEE0B	: 	18.1 	19.0 	20.3 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DEE0C	: 	13.8 	14.8 	18.2 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DEE0D	: 	20.6 	23.5 	26.5 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DEE0E	: 	15.5 	14.5 	14.6 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DEF	11.0 	11.0 	12.4 	12.9 	13.7 	17.7 	17.3 	12.2 	13.3 	11.6 	8.2 	12.6 
Y15-24,M,DEF0	11.0 	11.0 	12.4 	12.9 	13.7 	17.7 	17.3 	12.2 	13.3 	11.6 	8.2 	12.6 
Y15-24,M,DEF01	: 	18.0 	18.8 	20.2 	19.9 	26.7 	20.3 	15.7 	17.2 	: 	: 	: 
Y15-24,M,DEF02	: 	12.7 	16.9 	18.5 	17.6 	25.1 	23.1 	17.1 	17.8 	: 	: 	: 
Y15-24,M,DEF03	: 	17.0 	21.0 	20.2 	20.5 	27.4 	21.5 	16.0 	17.5 	: 	: 	: 
Y15-24,M,DEF04	: 	16.6 	18.9 	17.8 	18.0 	22.5 	18.8 	13.2 	17.2 	: 	: 	: 
Y15-24,M,DEF05	: 	14.7 	16.6 	15.0 	17.4 	20.9 	18.3 	12.7 	13.1 	: 	: 	: 
Y15-24,M,DEF06	: 	10.0 	10.4 	11.4 	12.4 	16.2 	18.7 	11.3 	12.2 	: 	: 	: 
Y15-24,M,DEF07	: 	8.8 	11.7 	14.3 	15.7 	15.5 	15.9 	11.5 	11.9 	: 	: 	: 
Y15-24,M,DEF08	: 	11.6 	13.4 	14.2 	15.0 	17.3 	17.1 	12.1 	13.0 	: 	: 	: 
Y15-24,M,DEF09	: 	9.5 	10.1 	10.9 	12.3 	17.7 	16.1 	11.9 	12.8 	: 	: 	: 
Y15-24,M,DEF0A	: 	9.1 	11.9 	11.8 	12.5 	16.7 	17.9 	11.8 	11.9 	: 	: 	: 
Y15-24,M,DEF0B	: 	8.7 	8.9 	8.7 	8.6 	13.1 	14.4 	10.1 	10.6 	: 	: 	: 
Y15-24,M,DEF0C	: 	12.7 	14.1 	15.0 	13.4 	15.5 	16.3 	11.4 	12.2 	: 	: 	: 
Y15-24,M,DEF0D	: 	8.2 	7.8 	8.8 	10.3 	12.5 	13.4 	10.6 	12.0 	: 	: 	: 
Y15-24,M,DEF0E	: 	9.3 	9.2 	9.3 	11.6 	17.0 	19.5 	12.1 	15.3 	: 	: 	: 
Y15-24,M,DEF0F	: 	7.3 	7.0 	6.3 	8.1 	10.7 	13.7 	8.5 	10.5 	: 	: 	: 
Y15-24,M,DEG	9.8 	12.3 	12.2 	14.9 	17.5 	19.5 	18.5 	14.7 	11.5 	12.7 	11.4 	9.0 
Y15-24,M,DEG0	9.8 	12.3 	12.2 	14.9 	17.5 	19.5 	18.5 	14.7 	11.5 	12.7 	11.4 	9.0 
Y15-24,M,DEG01	: 	13.8 	15.8 	19.9 	22.4 	26.5 	24.9 	20.0 	15.3 	: 	: 	: 
Y15-24,M,DEG02	: 	15.4 	15.8 	16.7 	18.1 	24.5 	23.5 	18.8 	13.5 	: 	: 	: 
Y15-24,M,DEG03	: 	9.1 	10.5 	13.2 	14.3 	18.5 	17.3 	14.9 	11.2 	: 	: 	: 
Y15-24,M,DEG04	: 	15.6 	14.9 	15.8 	18.0 	16.5 	17.3 	15.5 	11.4 	: 	: 	: 
Y15-24,M,DEG05	: 	13.9 	16.0 	23.2 	25.2 	25.3 	24.9 	17.7 	14.0 	: 	: 	: 
Y15-24,M,DEG06	: 	11.3 	10.0 	40.0 	13.9 	17.4 	15.6 	12.4 	10.0 	: 	: 	: 
Y15-24,M,DEG07	: 	15.6 	15.5 	13.1 	21.0 	21.4 	23.0 	18.5 	14.2 	: 	: 	: 
Y15-24,M,DEG09	: 	13.5 	12.2 	18.6 	19.0 	20.6 	17.1 	13.7 	11.1 	: 	: 	: 
Y15-24,M,DEG0A	: 	15.2 	17.2 	11.1 	22.9 	23.8 	24.0 	18.6 	14.5 	: 	: 	: 
Y15-24,M,DEG0B	: 	11.9 	10.0 	15.8 	15.0 	16.1 	15.1 	13.0 	9.3 	: 	: 	: 
Y15-24,M,DEG0C	: 	10.9 	10.0 	22.5 	16.9 	17.7 	16.3 	13.1 	10.1 	: 	: 	: 
Y15-24,M,DEG0D	: 	13.8 	16.4 	9.7 	21.0 	21.0 	19.0 	15.7 	11.8 	: 	: 	: 
Y15-24,M,DEG0E	: 	8.9 	7.9 	6.4 	14.8 	17.1 	16.4 	12.2 	9.6 	: 	: 	: 
Y15-24,M,DEG0F	: 	11.1 	11.5 	21.9 	16.6 	18.9 	18.8 	15.3 	12.7 	: 	: 	: 
Y15-24,M,DEG0G	: 	11.3 	13.0 	16.4 	18.8 	20.6 	19.2 	14.6 	11.5 	: 	: 	: 
Y15-24,M,DEG0H	: 	10.2 	9.4 	6.9 	14.1 	15.7 	15.0 	11.6 	9.7 	: 	: 	: 
Y15-24,M,DEG0I	: 	12.5 	13.2 	21.1 	19.4 	20.1 	18.1 	13.4 	10.6 	: 	: 	: 
Y15-24,M,DEG0J	: 	11.4 	12.4 	20.6 	16.2 	18.4 	17.9 	14.6 	11.1 	: 	: 	: 
Y15-24,M,DEG0K	: 	9.5 	9.5 	9.2 	13.0 	15.8 	15.4 	12.1 	10.2 	: 	: 	: 
Y15-24,M,DEG0L	: 	12.1 	12.1 	16.7 	16.6 	19.4 	19.7 	15.2 	11.8 	: 	: 	: 
Y15-24,M,DEG0M	: 	14.8 	14.8 	17.1 	19.7 	21.4 	19.3 	15.5 	13.0 	: 	: 	: 
Y15-24,M,DEG0N	: 	15.4 	11.5 	4.9 	16.7 	18.1 	15.7 	11.7 	10.3 	: 	: 	: 
Y15-24,M,DEG0P	: 	10.7 	8.3 	17.4 	13.1 	14.9 	14.1 	10.7 	9.0 	: 	: 	: 
Y15-24,M,DK	15.8 	12.4 	6.9 	8.2 	: 	8.6 	8.9 	9.2 	7.3 	8.1 	6.8 	8.9 
Y15-24,M,DK0	15.8 	12.4 	6.9 	8.2 	: 	8.6 	8.9 	9.2 	7.3 	8.1 	6.8 	8.9 
Y15-24,M,DK01	16.7 	12.9 	7.7 	9.3 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DK011	: 	15.4 	10.0 	11.5 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DK012	: 	11.2 	5.9 	7.9 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DK013	: 	10.1 	5.8 	7.0 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DK014	: 	18.8 	8.7 	10.5 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DK02	19.1 	14.4 	5.7 	10.3 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DK021	: 	13.0 	4.7 	6.5 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DK022	: 	14.9 	6.2 	11.8 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DK03	15.1 	11.7 	7.5 	8.3 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DK031	: 	12.4 	8.9 	9.5 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DK032	: 	11.3 	6.7 	7.6 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DK04	13.9 	12.1 	6.6 	5.7 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DK041	: 	21.9 	6.9 	5.1 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DK042	: 	6.9 	6.0 	6.0 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DK05	14.5 	10.8 	5.5 	8.0 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,DK050	: 	10.8 	5.5 	8.0 	: 	: 	: 	: 	: 	: 	: 	: 
Y15-24,M,EA11	20.8 	20.5 	15.4 	14.4 	15.9 	17.0 	16.8 	16.5 	15.2 	13.9 	15.5 	17.7 
Y15-24,M,EA12	20.9 	20.5 	15.4 	14.4 	15.9 	17.1 	16.8 	16.6 	15.3 	14.2 	15.7 	17.9 
Y15-24,M,EA13	20.9 	20.4 	15.4 	14.4 	15.9 	17.1 	16.8 	16.6 	15.3 	14.2 	15.7 	17.9 
Y15-24,M,EE	35.2 	31.7 	12.6 	12.1 	10.0 	16.6 	21.2 	16.9 	14.3 	20.1 	24.5 	22.2 
Y15-24,M,EE0	35.2 	31.7 	12.6 	12.1 	10.0 	16.6 	21.2 	16.9 	14.3 	20.1 	24.5 	22.2 
Y15-24,M,EE00	35.2 	31.7 	12.6 	12.1 	10.0 	16.6 	21.2 	16.9 	14.3 	20.1 	24.5 	22.2 
Y15-24,M,EE001	: 	28.2 	9.4 	11.8 	11.7 	18.0 	19.1 	12.4 	10.3 	14.0 	19.5 	14.4 
Y15-24,M,EE004	: 	29.3 	14.7 	11.2 	8.5 	13.7 	18.7 	17.1 	16.5 	15.9 	22.7 	22.4 
Y15-24,M,EE006	: 	24.9 	8.9 	9.2 	5.9 	8.5 	14.6 	22.3 	12.2 	18.7 	20.7 	22.6 
Y15-24,M,EE007	: 	56.7 	24.4 	17.9 	17.2 	35.0 	42.8 	32.6 	27.5 	42.3 	44.5 	49.0 
Y15-24,M,EE008	: 	32.9 	13.2 	11.0 	6.5 	11.2 	19.5 	18.2 	14.6 	24.2 	23.0 	23.9 
Y15-24,M,ES	43.2 	39.1 	23.7 	15.2 	15.0 	16.7 	18.7 	19.5 	18.5 	16.7 	20.4 	23.3 
Y15-24,M,ES1	35.4 	31.6 	18.9 	13.2 	15.8 	17.3 	19.7 	18.4 	19.0 	16.4 	22.2 	25.6 
Y15-24,M,ES11	34.4 	31.3 	19.2 	12.9 	14.0 	16.4 	18.9 	17.7 	18.7 	18.4 	20.0 	22.7 
Y15-24,M,ES111	: 	29.5 	20.0 	14.4 	14.5 	16.8 	17.3 	16.7 	18.4 	20.0 	23.1 	22.1 
Y15-24,M,ES112	: 	28.0 	10.6 	8.1 	9.2 	14.8 	20.0 	19.1 	9.3 	16.3 	12.2 	20.2 
Y15-24,M,ES113	: 	29.7 	16.5 	8.3 	16.6 	16.6 	19.8 	14.5 	19.1 	11.1 	22.0 	29.3 
Y15-24,M,ES114	: 	34.5 	22.4 	14.2 	13.7 	16.2 	20.1 	19.3 	21.8 	19.0 	18.4 	22.2 
Y15-24,M,ES12	40.0 	36.1 	20.4 	16.1 	23.3 	21.5 	23.3 	21.3 	19.3 	12.5 	29.3 	35.1 
Y15-24,M,ES120	: 	36.1 	20.4 	16.1 	23.3 	21.5 	23.3 	21.3 	19.3 	12.5 	29.3 	35.1 
Y15-24,M,ES13	33.3 	25.9 	14.6 	10.0 	11.5 	14.9 	18.6 	17.8 	20.0 	11.2 	21.4 	23.1 
Y15-24,M,ES130	: 	25.9 	14.6 	10.0 	11.5 	14.9 	18.6 	17.8 	20.0 	11.2 	21.4 	23.1 
Y15-24,M,ES2	31.4 	33.6 	16.9 	12.8 	15.2 	14.3 	17.2 	17.3 	14.7 	13.0 	15.3 	16.4 
Y15-24,M,ES21	33.2 	34.2 	16.3 	16.1 	19.3 	18.8 	23.9 	21.8 	19.8 	18.1 	20.3 	21.5 
Y15-24,M,ES211	: 	46.7 	20.0 	11.8 	22.9 	16.5 	20.1 	21.6 	19.4 	17.0 	16.4 	16.8 
Y15-24,M,ES212	: 	25.1 	10.1 	14.4 	12.4 	16.0 	18.2 	20.8 	11.2 	9.1 	13.5 	10.9 
Y15-24,M,ES213	: 	36.4 	18.8 	18.2 	22.6 	21.1 	28.4 	22.5 	25.7 	24.7 	27.1 	29.6 
Y15-24,M,ES22	29.8 	30.4 	18.0 	8.5 	13.3 	15.0 	12.6 	13.1 	9.3 	7.8 	10.3 	9.9 
Y15-24,M,ES220	: 	30.4 	18.0 	8.5 	13.3 	15.0 	12.6 	13.1 	9.3 	7.8 	10.3 	9.9 
Y15-24,M,ES23	33.7 	34.6 	20.4 	13.0 	12.9 	7.7 	7.4 	7.0 	9.8 	9.0 	11.3 	12.2 
Y15-24,M,ES230	: 	34.6 	20.4 	13.0 	12.9 	7.7 	7.4 	7.0 	9.8 	9.0 	11.3 	12.2 
